"x";"y";"ECa";"optional"
"269";648616;6132567;9.66299;TRUE
"270";648616.3125;6132566;9.73495;TRUE
"271";648615.9375;6132564.5;10.0326;TRUE
"272";648613.625;6132574.5;11.41239;TRUE
"273";648612.625;6132574.5;11.86773;TRUE
"274";648611.6875;6132575;12.70528;TRUE
"275";648614.5625;6132574;11.11855;TRUE
"276";648610.75;6132575;13.49646;TRUE
"277";648609.75;6132575.5;14.34561;TRUE
"278";648615.5;6132573.5;10.9889;TRUE
"279";648608.8125;6132575.5;15.3964;TRUE
"280";648607.8125;6132576;16.54192;TRUE
"281";648606.875;6132576.5;17.68537;TRUE
"282";648605.25;6132575.5;18.37378;TRUE
"283";648604;6132575;19.28552;TRUE
"284";648603.3125;6132574;19.43167;TRUE
"285";648602.5625;6132573.5;19.23456;TRUE
"286";648601.5;6132573.5;18.84499;TRUE
"287";648601.5625;6132574;19.79087;TRUE
"288";648600.5625;6132572.5;17.92195;TRUE
"289";648599.75;6132572;16.80683;TRUE
"290";648598.875;6132570.5;15.28259;TRUE
"291";648605.9375;6132576.5;18.74425;TRUE
"292";648598.0625;6132567.5;13.08361;TRUE
"293";648597.1875;6132567.5;12.95985;TRUE
"294";648596.3125;6132565;12.43187;TRUE
"295";648596.1875;6132564;11.98222;TRUE
"296";648596.9375;6132562;12.05546;TRUE
"297";648596;6132562.5;11.8808;TRUE
"298";648596.9375;6132561;12.46721;TRUE
"299";648599.75;6132559;16.14144;TRUE
"300";648598.75;6132559.5;14.91539;TRUE
"301";648597.8125;6132559.5;13.90813;TRUE
"302";648596.875;6132560;13.25764;TRUE
"303";648598.375;6132569.5;14.45125;TRUE
"304";648598.1875;6132569.5;14.18782;TRUE
"305";648598;6132569;13.68462;TRUE
"306";648615.1875;6132563.5;10.20569;TRUE
"307";648614.4375;6132563;10.32233;TRUE
"308";648610.5;6132557.5;15.28836;TRUE
"309";648612.4375;6132558;13.05889;TRUE
"310";648611.4375;6132557;14.50986;TRUE
"311";648614.375;6132562;10.5582;TRUE
"312";648614.625;6132561;10.80452;TRUE
"313";648614.1875;6132560;11.47551;TRUE
"314";648613.875;6132559;11.9873;TRUE
"315";648613.375;6132558;12.57796;TRUE
"316";648609.3125;6132556.5;16.94314;TRUE
"317";648603.6875;6132556.5;22.32557;TRUE
"318";648604.6875;6132556.5;22.61315;TRUE
"319";648602.75;6132557;22.12227;TRUE
