"x";"y";"ECa";"optional"
"887";478408.15625;6309975;13.31231;TRUE
"888";478407.15625;6309975;13.25734;TRUE
"889";478406.40625;6309976;13.20107;TRUE
"890";478405.375;6309976;13.14924;TRUE
"891";478404.46875;6309977;13.13405;TRUE
"892";478415.84375;6309973;11.3325;TRUE
"893";478414.65625;6309972.5;12.59951;TRUE
"894";478403.4375;6309977.5;13.22759;TRUE
"895";478402.6875;6309978;13.07595;TRUE
"896";478401.40625;6309978;12.92654;TRUE
"897";478400.65625;6309979;12.99204;TRUE
"898";478400.65625;6309978;12.95046;TRUE
"913";478434.3125;6309987;12.14971;TRUE
"914";478434.34375;6309986;11.55866;TRUE
"915";478434.34375;6309985;10.98467;TRUE
"921";478398.8125;6309985.5;13.81547;TRUE
"922";478397.125;6309986;13.82493;TRUE
"923";478396.875;6309986.5;13.72879;TRUE
"924";478395.5625;6309987.5;13.61359;TRUE
"925";478395.0625;6309988.5;13.29566;TRUE
"926";478395.0625;6309987.5;13.49014;TRUE
"931";478393.6875;6309990;13.21679;TRUE
"932";478392.28125;6309991;13.04408;TRUE
"945";478433.1875;6309981.5;9.35647;TRUE
"946";478434.375;6309984;10.54956;TRUE
"947";478434.40625;6309983;10.30413;TRUE
"948";478434.4375;6309982;10.21851;TRUE
"949";478433.21875;6309980.5;9.63367;TRUE
"950";478432.53125;6309980.5;9.12548;TRUE
"951";478431.59375;6309980;8.58981;TRUE
"952";478425.1875;6309975.5;6.49304;TRUE
"953";478425.875;6309975.5;6.5767;TRUE
"954";478427.15625;6309976.5;6.70389;TRUE
"955";478427.8125;6309977;7.06982;TRUE
"956";478429.0625;6309977.5;7.40999;TRUE
"957";478429.84375;6309978;7.94306;TRUE
"958";478430.90625;6309978.5;8.60285;TRUE
"959";478431.59375;6309979;9.1591;TRUE
"960";478417.625;6309973;9.347;TRUE
"961";478420.375;6309973.5;7.0354;TRUE
"962";478423.875;6309975;6.24921;TRUE
"963";478423.125;6309974.5;6.19642;TRUE
"964";478422.03125;6309974;6.36519;TRUE
"965";478421.3125;6309973.5;6.90121;TRUE
"966";478419.6875;6309973;7.90384;TRUE
"967";478418.59375;6309972.5;9.21267;TRUE
"968";478416.5;6309972.5;11.00625;TRUE
"969";478398.78125;6309984.5;13.86317;TRUE
"970";478398.8125;6309983.5;13.86018;TRUE
"971";478398.8125;6309982.5;13.76079;TRUE
"972";478398.8125;6309981.5;13.56085;TRUE
"973";478398.8125;6309980.5;13.314;TRUE
"974";478399.46875;6309979.5;13.06659;TRUE
"975";478398.84375;6309979.5;13.12359;TRUE
"976";478412.75;6309972.5;13.4956;TRUE
"977";478413.90625;6309972.5;13.1095;TRUE
"978";478411.875;6309972.5;13.745;TRUE
"979";478410.8125;6309973;13.91939;TRUE
"980";478410.0625;6309973;13.81351;TRUE
"981";478409.03125;6309973.5;13.56814;TRUE
"982";478408.15625;6309974;13.32753;TRUE
"983";478407.15625;6309974;13.19162;TRUE
"984";478406.4375;6309975;13.14731;TRUE
"985";478405.40625;6309975;13.1107;TRUE
"986";478404.46875;6309976;13.10742;TRUE
"987";478403.4375;6309976.5;13.21975;TRUE
"988";478415.875;6309972;11.97489;TRUE
"989";478414.6875;6309971.5;12.91946;TRUE
"990";478402.6875;6309977;13.12092;TRUE
"991";478401.40625;6309977;12.98823;TRUE
"992";478400.65625;6309977;12.95816;TRUE
"993";478399.46875;6309978.5;13.04477;TRUE
"994";478399.46875;6309977.5;13.05714;TRUE
"1008";478434.84375;6309987;12.22872;TRUE
"1009";478434.84375;6309986;11.756;TRUE
"1010";478434.90625;6309985;11.37652;TRUE
"1013";478397.125;6309985;13.90646;TRUE
"1014";478396.9375;6309985.5;13.82335;TRUE
"1015";478395.53125;6309986.5;13.75266;TRUE
"1016";478395.0625;6309986.5;13.68406;TRUE
"1017";478393.53125;6309989;13.31478;TRUE
"1018";478394;6309987.5;13.47116;TRUE
"1023";478392.21875;6309990;13.16183;TRUE
"1024";478391.34375;6309990.5;13.06795;TRUE
"1046";478434.5;6309981;10.41073;TRUE
"1047";478434.9375;6309984;11.06201;TRUE
"1048";478435;6309983;10.93081;TRUE
"1049";478435.03125;6309982;11.00129;TRUE
"1050";478434.5625;6309980.5;10.75295;TRUE
"1051";478433.25;6309979.5;10.04663;TRUE
"1052";478432.5625;6309979.5;9.6112;TRUE
