"x";"y";"ECa";"optional"
"1955";507741.1875;6082882.5;2.69388;TRUE
"1956";507745.34375;6082882.5;2.72198;TRUE
"1957";507747.0625;6082882.5;2.48211;TRUE
"1958";507746.90625;6082883;2.5546;TRUE
"1959";507748.5625;6082883;2.44004;TRUE
"1960";507691.125;6082887.5;3.00269;TRUE
"1961";507690.71875;6082887;3.03714;TRUE
"1962";507698.4375;6082888.5;2.64396;TRUE
"1963";507697.3125;6082889;2.73254;TRUE
"1964";507696.3125;6082889;2.81343;TRUE
"1965";507695.21875;6082889;2.87903;TRUE
"1966";507694.4375;6082889;2.84285;TRUE
"1967";507693.375;6082889;2.89118;TRUE
"1968";507692.5625;6082889;2.80411;TRUE
"1969";507691.28125;6082888.5;2.89875;TRUE
"1970";507687.46875;6082887.5;2.84171;TRUE
"1971";507688.75;6082887.5;2.85575;TRUE
"1972";507689.28125;6082888;2.95807;TRUE
"1973";507687.03125;6082887.5;2.83592;TRUE
"1974";507681.15625;6082885;2.54365;TRUE
"1981";507678.28125;6082885.5;2.35267;TRUE
"1982";507678.625;6082885.5;2.36781;TRUE
"1984";507676.84375;6082885.5;2.29732;TRUE
"2040";507681.40625;6082885.5;2.64114;TRUE
"2041";507685.21875;6082886;2.91296;TRUE
"2042";507685.1875;6082887;2.83768;TRUE
"2043";507683.5625;6082887.5;2.82999;TRUE
"2044";507682.5625;6082887;2.76652;TRUE
"2045";507681.28125;6082886;2.54454;TRUE
"2046";507681.375;6082887;2.52819;TRUE
"2047";507685.4375;6082887;2.88404;TRUE
"2048";507752.15625;6082890.5;1.89709;TRUE
"2049";507752.90625;6082890.5;1.89673;TRUE
"2051";507751.03125;6082889;1.88599;TRUE
"2052";507751.125;6082890;1.88465;TRUE
"2053";507749.875;6082888;1.9605;TRUE
"2054";507749.75;6082887;2.04908;TRUE
"2055";507750;6082889;1.88887;TRUE
"2080";507753.46875;6082896;2.28869;TRUE
"2081";507749.53125;6082885.5;2.18861;TRUE
"2082";507748.78125;6082884.5;2.33879;TRUE
"2083";507747.59375;6082884.5;2.39853;TRUE
"2084";507748.90625;6082885.5;2.28663;TRUE
"2085";507729.875;6082889.5;2.70167;TRUE
"2086";507730.9375;6082889;2.68447;TRUE
"2087";507731.6875;6082888.5;2.45862;TRUE
"2088";507732.75;6082888;2.35569;TRUE
"2089";507733.25;6082887.5;2.29297;TRUE
"2090";507722.625;6082890.5;3.1474;TRUE
"2091";507716.1875;6082889;2.24438;TRUE
"2092";507717.125;6082889.5;2.26748;TRUE
"2093";507718.1875;6082890;2.39519;TRUE
"2094";507719.15625;6082890.5;2.42595;TRUE
"2095";507720.03125;6082890.5;2.80709;TRUE
"2096";507720.90625;6082891;2.81114;TRUE
"2097";507721.78125;6082891;2.9125;TRUE
"2098";507713.09375;6082888.5;2.02771;TRUE
"2099";507714.375;6082888.5;2.08519;TRUE
"2100";507715.15625;6082889;2.07206;TRUE
"2101";507712.34375;6082888;2.06328;TRUE
"2102";507710.34375;6082888;2.15174;TRUE
"2103";507710.875;6082888;2.01495;TRUE
"2104";507708.78125;6082887.5;2.39939;TRUE
"2105";507724.625;6082890.5;3.49045;TRUE
"2106";507725.59375;6082890;3.63377;TRUE
"2107";507726.21875;6082890;3.59539;TRUE
"2108";507723.6875;6082891;3.3198;TRUE
"2109";507727.1875;6082890;3.28665;TRUE
"2110";507728.09375;6082890.5;2.95761;TRUE
"2111";507729;6082890;2.81804;TRUE
"2112";507737.75;6082883.5;2.57468;TRUE
"2113";507738.03125;6082883;2.6233;TRUE
"2114";507735.1875;6082886.5;2.16501;TRUE
"2115";507734.53125;6082887.5;2.18536;TRUE
"2116";507736.125;6082886;2.22809;TRUE
"2117";507736.8125;6082885.5;2.28493;TRUE
"2118";507737.84375;6082884.5;2.45491;TRUE
"2119";507739.46875;6082883;2.61018;TRUE
"2120";507739.78125;6082882.5;2.64285;TRUE
"2121";507706.09375;6082886;2.86411;TRUE
"2122";507704.96875;6082887;2.82239;TRUE
"2123";507706.28125;6082886;2.79827;TRUE
"2124";507706.65625;6082886.5;2.7526;TRUE
"2125";507708.46875;6082886.5;2.46832;TRUE
"2126";507708.0625;6082886.5;2.57952;TRUE
"2127";507699.3125;6082889;2.63144;TRUE
"2128";507704.125;6082887.5;2.72413;TRUE
"2129";507702.40625;6082888.5;2.61162;TRUE
"2130";507703.09375;6082888.5;2.55455;TRUE
"2131";507701.21875;6082889;2.56004;TRUE
"2132";507700.375;6082889;2.524;TRUE
"2133";507741.875;6082883;2.55849;TRUE
"2134";507743.34375;6082883.5;2.61185;TRUE
"2135";507741.3125;6082883.5;2.56258;TRUE
